value,coordinates,sensor_id,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,summary.min,summary.q02,summary.q25,summary.median,summary.q75,summary.q98,summary.max,summary.avg,summary.sd,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
13.4,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-13T21:00:00Z,2022-08-14T00:00:00+03:00,2022-08-14T21:00:00Z,2022-08-15T00:00:00+03:00,7.7301025390625,7.86063289642334,11.284564971923828,14.044819831848145,15.145756721496582,18.904300689697266,20.376888275146484,13.413836479187012,2.9211947917938232,24,24:00:00,24,24:00:00,100.0,100.0,2022-08-13T22:00:00Z,2022-08-14T01:00:00+03:00,2022-08-14T21:00:00Z,2022-08-15T00:00:00+03:00
14.3,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-14T21:00:00Z,2022-08-15T00:00:00+03:00,2022-08-15T21:00:00Z,2022-08-16T00:00:00+03:00,9.576422691345215,9.828752517700195,11.511777877807617,12.782388687133789,16.593944549560547,21.197599411010742,21.22222137451172,14.29906177520752,3.840609550476074,24,24:00:00,17,17:00:00,71.0,71.0,2022-08-15T05:00:00Z,2022-08-15T08:00:00+03:00,2022-08-15T21:00:00Z,2022-08-16T00:00:00+03:00
12.7,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-15T21:00:00Z,2022-08-16T00:00:00+03:00,2022-08-16T21:00:00Z,2022-08-17T00:00:00+03:00,9.584500312805176,9.784387588500977,11.454375267028809,12.104361534118652,13.86138916015625,16.204605102539062,16.482778549194336,12.695940017700195,1.9890116453170776,24,24:00:00,24,24:00:00,100.0,100.0,2022-08-15T22:00:00Z,2022-08-16T01:00:00+03:00,2022-08-16T21:00:00Z,2022-08-17T00:00:00+03:00
12.8,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-16T21:00:00Z,2022-08-17T00:00:00+03:00,2022-08-17T21:00:00Z,2022-08-18T00:00:00+03:00,8.780722618103027,8.933894157409668,10.144136428833008,13.388500213623047,14.824986457824707,19.453359603881836,20.533056259155273,12.823533058166504,3.1091468334198,24,24:00:00,24,24:00:00,100.0,100.0,2022-08-16T22:00:00Z,2022-08-17T01:00:00+03:00,2022-08-17T21:00:00Z,2022-08-18T00:00:00+03:00
12.6,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-17T21:00:00Z,2022-08-18T00:00:00+03:00,2022-08-18T21:00:00Z,2022-08-19T00:00:00+03:00,9.22724437713623,9.454231262207031,11.550999641418457,12.127972602844238,13.71731948852539,16.424640655517578,17.27055549621582,12.552812576293945,1.9435923099517822,24,24:00:00,24,24:00:00,100.0,100.0,2022-08-17T22:00:00Z,2022-08-18T01:00:00+03:00,2022-08-18T21:00:00Z,2022-08-19T00:00:00+03:00
16.0,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-18T21:00:00Z,2022-08-19T00:00:00+03:00,2022-08-19T21:00:00Z,2022-08-20T00:00:00+03:00,14.207833290100098,14.257133483886719,15.160041809082031,15.56944465637207,16.565818786621094,18.594375610351562,18.760055541992188,15.986332893371582,1.44320547580719,24,24:00:00,10,10:00:00,42.0,42.0,2022-08-18T22:00:00Z,2022-08-19T01:00:00+03:00,2022-08-19T07:00:00Z,2022-08-19T10:00:00+03:00
11.2,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-19T21:00:00Z,2022-08-20T00:00:00+03:00,2022-08-20T21:00:00Z,2022-08-21T00:00:00+03:00,9.112308502197266,9.118070602416992,9.179866790771484,10.64383316040039,13.062582969665527,13.245309829711914,13.261083602905273,11.221571922302246,1.883363962173462,24,24:00:00,9,09:00:00,38.0,38.0,2022-08-20T13:00:00Z,2022-08-20T16:00:00+03:00,2022-08-20T21:00:00Z,2022-08-21T00:00:00+03:00
10.9,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-20T21:00:00Z,2022-08-21T00:00:00+03:00,2022-08-21T21:00:00Z,2022-08-22T00:00:00+03:00,8.276358604431152,8.315921783447266,9.969112396240234,11.100333213806152,11.71734619140625,13.129955291748047,13.411666870117188,10.909093856811523,1.368194818496704,24,24:00:00,24,24:00:00,100.0,100.0,2022-08-20T22:00:00Z,2022-08-21T01:00:00+03:00,2022-08-21T21:00:00Z,2022-08-22T00:00:00+03:00
9.97,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-21T21:00:00Z,2022-08-22T00:00:00+03:00,2022-08-22T21:00:00Z,2022-08-23T00:00:00+03:00,8.33899974822998,8.413546562194824,9.072189331054688,9.460166931152344,10.471402168273926,13.335287094116211,13.999833106994629,9.965570449829102,1.3235758543014526,24,24:00:00,24,24:00:00,100.0,100.0,2022-08-21T22:00:00Z,2022-08-22T01:00:00+03:00,2022-08-22T21:00:00Z,2022-08-23T00:00:00+03:00
7.95,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-22T21:00:00Z,2022-08-23T00:00:00+03:00,2022-08-23T21:00:00Z,2022-08-24T00:00:00+03:00,5.127325057983398,5.274628639221191,6.429389476776123,7.892995834350586,9.251585006713867,10.874750137329102,10.890850067138672,7.954583168029785,1.748947024345398,24,24:00:00,24,24:00:00,100.0,100.0,2022-08-22T22:00:00Z,2022-08-23T01:00:00+03:00,2022-08-23T21:00:00Z,2022-08-24T00:00:00+03:00
8.84,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-23T21:00:00Z,2022-08-24T00:00:00+03:00,2022-08-24T21:00:00Z,2022-08-25T00:00:00+03:00,7.613566875457764,7.61978816986084,8.234649658203125,8.60500431060791,9.05566692352295,11.410544395446777,12.091283798217773,8.844027519226074,1.0296878814697266,24,24:00:00,24,24:00:00,100.0,100.0,2022-08-23T22:00:00Z,2022-08-24T01:00:00+03:00,2022-08-24T21:00:00Z,2022-08-25T00:00:00+03:00
10.1,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-24T21:00:00Z,2022-08-25T00:00:00+03:00,2022-08-25T21:00:00Z,2022-08-26T00:00:00+03:00,9.654932975769043,9.659244537353516,9.708828926086426,9.762724876403809,10.320653915405273,10.833949089050293,10.878582954406738,10.098747253417969,0.6775050163269043,24,24:00:00,3,03:00:00,13.0,13.0,2022-08-24T22:00:00Z,2022-08-25T01:00:00+03:00,2022-08-25T00:00:00Z,2022-08-25T03:00:00+03:00
10.5,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-25T21:00:00Z,2022-08-26T00:00:00+03:00,2022-08-26T21:00:00Z,2022-08-27T00:00:00+03:00,7.3562445640563965,7.408699989318848,8.389432907104492,10.317999839782715,11.032978057861328,17.16160011291504,17.5445556640625,10.536799430847168,2.8261590003967285,24,24:00:00,21,21:00:00,88.0,88.0,2022-08-26T01:00:00Z,2022-08-26T04:00:00+03:00,2022-08-26T21:00:00Z,2022-08-27T00:00:00+03:00
14.0,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-26T21:00:00Z,2022-08-27T00:00:00+03:00,2022-08-27T21:00:00Z,2022-08-28T00:00:00+03:00,10.141322135925293,10.148886680603027,10.530616760253906,10.96006965637207,14.424833297729492,32.480587005615234,34.328609466552734,14.049039840698242,6.361330986022949,24,24:00:00,24,24:00:00,100.0,100.0,2022-08-26T22:00:00Z,2022-08-27T01:00:00+03:00,2022-08-27T21:00:00Z,2022-08-28T00:00:00+03:00
14.1,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-27T21:00:00Z,2022-08-28T00:00:00+03:00,2022-08-28T21:00:00Z,2022-08-29T00:00:00+03:00,11.004278182983398,11.018767356872559,12.04598617553711,12.844611167907715,14.067500114440918,23.794008255004883,26.819555282592773,14.089925765991211,3.655909776687622,24,24:00:00,24,24:00:00,100.0,100.0,2022-08-27T22:00:00Z,2022-08-28T01:00:00+03:00,2022-08-28T21:00:00Z,2022-08-29T00:00:00+03:00
15.3,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-28T21:00:00Z,2022-08-29T00:00:00+03:00,2022-08-29T21:00:00Z,2022-08-30T00:00:00+03:00,12.225166320800781,12.244818687438965,13.371707916259766,15.894694328308105,16.831972122192383,18.021770477294922,18.162555694580078,15.347268104553223,2.002103805541992,24,24:00:00,24,24:00:00,100.0,100.0,2022-08-28T22:00:00Z,2022-08-29T01:00:00+03:00,2022-08-29T21:00:00Z,2022-08-30T00:00:00+03:00
14.3,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-29T21:00:00Z,2022-08-30T00:00:00+03:00,2022-08-30T21:00:00Z,2022-08-31T00:00:00+03:00,11.74927806854248,11.951537132263184,12.869791984558105,13.69486141204834,14.814167022705078,18.570772171020508,18.825305938720703,14.256967544555664,2.052438735961914,24,24:00:00,24,24:00:00,100.0,100.0,2022-08-29T22:00:00Z,2022-08-30T01:00:00+03:00,2022-08-30T21:00:00Z,2022-08-31T00:00:00+03:00
15.0,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-30T21:00:00Z,2022-08-31T00:00:00+03:00,2022-08-31T21:00:00Z,2022-09-01T00:00:00+03:00,12.985111236572266,13.02003288269043,13.574263572692871,14.255569458007812,15.390798568725586,19.085845947265625,19.548694610595703,15.000814437866211,1.9541478157043457,24,24:00:00,24,24:00:00,100.0,100.0,2022-08-30T22:00:00Z,2022-08-31T01:00:00+03:00,2022-08-31T21:00:00Z,2022-09-01T00:00:00+03:00
12.0,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-08-31T21:00:00Z,2022-09-01T00:00:00+03:00,2022-09-01T21:00:00Z,2022-09-02T00:00:00+03:00,9.861916542053223,9.972436904907227,10.915909767150879,11.947250366210938,13.132534980773926,14.267864227294922,14.407333374023438,11.992202758789062,1.3811854124069214,24,24:00:00,24,24:00:00,100.0,100.0,2022-08-31T22:00:00Z,2022-09-01T01:00:00+03:00,2022-09-01T21:00:00Z,2022-09-02T00:00:00+03:00
9.17,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-01T21:00:00Z,2022-09-02T00:00:00+03:00,2022-09-02T21:00:00Z,2022-09-03T00:00:00+03:00,7.950561046600342,8.075847625732422,8.83409595489502,9.231106758117676,9.58580207824707,10.095303535461426,10.19670581817627,9.168725967407227,0.6041679978370667,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-01T22:00:00Z,2022-09-02T01:00:00+03:00,2022-09-02T21:00:00Z,2022-09-03T00:00:00+03:00
7.79,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-02T21:00:00Z,2022-09-03T00:00:00+03:00,2022-09-03T21:00:00Z,2022-09-04T00:00:00+03:00,6.147341728210449,6.500977993011475,7.096200466156006,7.475215435028076,8.644298553466797,9.497432708740234,9.520647048950195,7.785689830780029,0.9285103678703308,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-02T22:00:00Z,2022-09-03T01:00:00+03:00,2022-09-03T21:00:00Z,2022-09-04T00:00:00+03:00
9.71,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-03T21:00:00Z,2022-09-04T00:00:00+03:00,2022-09-04T21:00:00Z,2022-09-05T00:00:00+03:00,7.71441650390625,7.8717122077941895,9.06664752960205,9.953423500061035,10.374532699584961,11.154290199279785,11.267999649047852,9.71253490447998,1.031935214996338,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-03T22:00:00Z,2022-09-04T01:00:00+03:00,2022-09-04T21:00:00Z,2022-09-05T00:00:00+03:00
13.4,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-04T21:00:00Z,2022-09-05T00:00:00+03:00,2022-09-05T21:00:00Z,2022-09-06T00:00:00+03:00,8.942766189575195,9.027560234069824,10.230008125305176,10.617349624633789,12.689000129699707,31.042573928833008,36.38133239746094,13.385846138000488,6.584847450256348,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-04T22:00:00Z,2022-09-05T01:00:00+03:00,2022-09-05T21:00:00Z,2022-09-06T00:00:00+03:00
17.8,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-05T21:00:00Z,2022-09-06T00:00:00+03:00,2022-09-06T21:00:00Z,2022-09-07T00:00:00+03:00,10.805999755859375,10.87576675415039,11.825416564941406,12.631333351135254,19.414167404174805,46.694801330566406,55.62799835205078,17.79604148864746,10.889548301696777,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-05T22:00:00Z,2022-09-06T01:00:00+03:00,2022-09-06T21:00:00Z,2022-09-07T00:00:00+03:00
12.9,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-06T21:00:00Z,2022-09-07T00:00:00+03:00,2022-09-07T21:00:00Z,2022-09-08T00:00:00+03:00,8.29443359375,8.559385299682617,9.494607925415039,12.91044807434082,15.642999649047852,18.78704071044922,20.46266746520996,12.913707733154297,3.3754727840423584,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-06T22:00:00Z,2022-09-07T01:00:00+03:00,2022-09-07T21:00:00Z,2022-09-08T00:00:00+03:00
14.8,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-07T21:00:00Z,2022-09-08T00:00:00+03:00,2022-09-08T21:00:00Z,2022-09-09T00:00:00+03:00,9.772150039672852,9.890569686889648,12.044083595275879,13.828083038330078,16.18000030517578,27.786582946777344,31.767499923706055,14.764451026916504,4.8039727210998535,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-07T22:00:00Z,2022-09-08T01:00:00+03:00,2022-09-08T21:00:00Z,2022-09-09T00:00:00+03:00
16.8,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-08T21:00:00Z,2022-09-09T00:00:00+03:00,2022-09-09T21:00:00Z,2022-09-10T00:00:00+03:00,10.712499618530273,10.781499862670898,12.799291610717773,17.605167388916016,19.168167114257812,25.530054092407227,27.608333587646484,16.822797775268555,4.321052551269531,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-08T22:00:00Z,2022-09-09T01:00:00+03:00,2022-09-09T21:00:00Z,2022-09-10T00:00:00+03:00
17.3,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-09T21:00:00Z,2022-09-10T00:00:00+03:00,2022-09-10T21:00:00Z,2022-09-11T00:00:00+03:00,7.2433085441589355,9.463376998901367,14.810367584228516,17.64033317565918,20.28122901916504,22.706918716430664,22.846389770507812,17.263771057128906,3.9017531871795654,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-09T22:00:00Z,2022-09-10T01:00:00+03:00,2022-09-10T21:00:00Z,2022-09-11T00:00:00+03:00
4.08,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-10T21:00:00Z,2022-09-11T00:00:00+03:00,2022-09-11T21:00:00Z,2022-09-12T00:00:00+03:00,2.395386219024658,2.4847793579101562,3.0281624794006348,4.107755661010742,4.877195835113525,5.967086315155029,6.077905654907227,4.080760478973389,1.1584657430648804,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-10T22:00:00Z,2022-09-11T01:00:00+03:00,2022-09-11T21:00:00Z,2022-09-12T00:00:00+03:00
4.3,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-11T21:00:00Z,2022-09-12T00:00:00+03:00,2022-09-12T21:00:00Z,2022-09-13T00:00:00+03:00,2.745850086212158,2.8090744018554688,3.3156819343566895,4.1449666023254395,4.75187349319458,7.151169776916504,7.722247123718262,4.304177284240723,1.213534951210022,24,24:00:00,23,23:00:00,96.0,96.0,2022-09-11T22:00:00Z,2022-09-12T01:00:00+03:00,2022-09-12T20:00:00Z,2022-09-12T23:00:00+03:00
6.98,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-12T21:00:00Z,2022-09-13T00:00:00+03:00,2022-09-13T21:00:00Z,2022-09-14T00:00:00+03:00,4.325991630554199,4.742362022399902,6.030511856079102,6.67936372756958,7.416741847991943,11.278484344482422,11.800110816955566,6.982151031494141,1.740816354751587,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-12T22:00:00Z,2022-09-13T01:00:00+03:00,2022-09-13T21:00:00Z,2022-09-14T00:00:00+03:00
10.4,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-13T21:00:00Z,2022-09-14T00:00:00+03:00,2022-09-14T21:00:00Z,2022-09-15T00:00:00+03:00,6.364585876464844,6.410878658294678,7.213618278503418,8.313891410827637,9.520914077758789,25.449203491210938,25.480777740478516,10.377717971801758,5.8150315284729,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-13T22:00:00Z,2022-09-14T01:00:00+03:00,2022-09-14T21:00:00Z,2022-09-15T00:00:00+03:00
10.4,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-14T21:00:00Z,2022-09-15T00:00:00+03:00,2022-09-15T21:00:00Z,2022-09-16T00:00:00+03:00,5.400222301483154,5.4592604637146,7.940896987915039,10.668383598327637,12.31074333190918,15.5766019821167,15.968777656555176,10.406061172485352,3.225724220275879,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-14T22:00:00Z,2022-09-15T01:00:00+03:00,2022-09-15T21:00:00Z,2022-09-16T00:00:00+03:00
6.0,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-15T21:00:00Z,2022-09-16T00:00:00+03:00,2022-09-16T21:00:00Z,2022-09-17T00:00:00+03:00,2.6164333820343018,2.6829333305358887,5.056097030639648,5.733855724334717,7.343416690826416,10.877487182617188,12.081100463867188,6.003849983215332,2.3416073322296143,24,24:00:00,22,22:00:00,92.0,92.0,2022-09-15T22:00:00Z,2022-09-16T01:00:00+03:00,2022-09-16T21:00:00Z,2022-09-17T00:00:00+03:00
6.91,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-16T21:00:00Z,2022-09-17T00:00:00+03:00,2022-09-17T21:00:00Z,2022-09-18T00:00:00+03:00,4.239222049713135,4.248989582061768,5.4010138511657715,6.633122444152832,8.222297668457031,10.691554069519043,10.95418930053711,6.914621353149414,1.9147026538848877,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-16T22:00:00Z,2022-09-17T01:00:00+03:00,2022-09-17T21:00:00Z,2022-09-18T00:00:00+03:00
2.41,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-17T21:00:00Z,2022-09-18T00:00:00+03:00,2022-09-18T21:00:00Z,2022-09-19T00:00:00+03:00,0.6596111059188843,0.729342520236969,1.4594182968139648,1.9223943948745728,2.4882776737213135,9.003329277038574,13.505144119262695,2.409794569015503,2.4811699390411377,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-17T22:00:00Z,2022-09-18T01:00:00+03:00,2022-09-18T21:00:00Z,2022-09-19T00:00:00+03:00
3.73,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-18T21:00:00Z,2022-09-19T00:00:00+03:00,2022-09-19T21:00:00Z,2022-09-20T00:00:00+03:00,1.74708890914917,1.7988184690475464,2.345118284225464,3.3657610416412354,4.586474895477295,7.913672924041748,9.595810890197754,3.7255160808563232,1.8364338874816895,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-18T22:00:00Z,2022-09-19T01:00:00+03:00,2022-09-19T21:00:00Z,2022-09-20T00:00:00+03:00
3.6,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-19T21:00:00Z,2022-09-20T00:00:00+03:00,2022-09-20T21:00:00Z,2022-09-21T00:00:00+03:00,2.5275750160217285,2.5367321968078613,2.7146894931793213,3.445333242416382,4.198620796203613,5.165044784545898,5.211816787719727,3.6035354137420654,1.0210936069488525,24,24:00:00,8,08:00:00,33.0,33.0,2022-09-20T14:00:00Z,2022-09-20T17:00:00+03:00,2022-09-20T21:00:00Z,2022-09-21T00:00:00+03:00
6.7,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-20T21:00:00Z,2022-09-21T00:00:00+03:00,2022-09-21T21:00:00Z,2022-09-22T00:00:00+03:00,2.3734166622161865,2.6130459308624268,4.300948143005371,6.08367919921875,7.362246036529541,14.310626983642578,14.837833404541016,6.703932762145996,3.47619366645813,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-20T22:00:00Z,2022-09-21T01:00:00+03:00,2022-09-21T21:00:00Z,2022-09-22T00:00:00+03:00
7.4,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-21T21:00:00Z,2022-09-22T00:00:00+03:00,2022-09-22T21:00:00Z,2022-09-23T00:00:00+03:00,2.6257667541503906,2.6282200813293457,4.382429122924805,8.33720874786377,9.468976974487305,13.148268699645996,14.224258422851562,7.401893138885498,3.3162474632263184,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-21T22:00:00Z,2022-09-22T01:00:00+03:00,2022-09-22T21:00:00Z,2022-09-23T00:00:00+03:00
6.87,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-22T21:00:00Z,2022-09-23T00:00:00+03:00,2022-09-23T21:00:00Z,2022-09-24T00:00:00+03:00,3.081049919128418,3.2302510738372803,5.3164896965026855,7.198037624359131,8.317197799682617,10.215577125549316,10.804499626159668,6.866875171661377,2.1288275718688965,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-22T22:00:00Z,2022-09-23T01:00:00+03:00,2022-09-23T21:00:00Z,2022-09-24T00:00:00+03:00
8.8,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-23T21:00:00Z,2022-09-24T00:00:00+03:00,2022-09-24T21:00:00Z,2022-09-25T00:00:00+03:00,7.8755998611450195,7.889936447143555,8.054808616638184,8.234016418457031,9.257391929626465,10.198896408081055,10.280766487121582,8.796794891357422,1.297592282295227,24,24:00:00,3,03:00:00,13.0,13.0,2022-09-23T22:00:00Z,2022-09-24T01:00:00+03:00,2022-09-24T00:00:00Z,2022-09-24T03:00:00+03:00
14.5,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-24T21:00:00Z,2022-09-25T00:00:00+03:00,2022-09-25T21:00:00Z,2022-09-26T00:00:00+03:00,8.038908004760742,8.078651428222656,9.02910041809082,11.197549819946289,13.744333267211914,44.15718460083008,50.0410270690918,14.525823593139648,10.136987686157227,24,24:00:00,21,21:00:00,88.0,88.0,2022-09-25T01:00:00Z,2022-09-25T04:00:00+03:00,2022-09-25T21:00:00Z,2022-09-26T00:00:00+03:00
17.4,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-25T21:00:00Z,2022-09-26T00:00:00+03:00,2022-09-26T21:00:00Z,2022-09-27T00:00:00+03:00,13.38861083984375,13.4349946975708,15.132014274597168,16.499361038208008,19.158138275146484,25.41245460510254,26.2728328704834,17.35953712463379,3.4219584465026855,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-25T22:00:00Z,2022-09-26T01:00:00+03:00,2022-09-26T21:00:00Z,2022-09-27T00:00:00+03:00
10.9,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-26T21:00:00Z,2022-09-27T00:00:00+03:00,2022-09-27T21:00:00Z,2022-09-28T00:00:00+03:00,4.233094215393066,5.030548095703125,8.387012481689453,12.093111038208008,13.441291809082031,14.406761169433594,14.571722030639648,10.882817268371582,3.0443522930145264,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-26T22:00:00Z,2022-09-27T01:00:00+03:00,2022-09-27T21:00:00Z,2022-09-28T00:00:00+03:00
9.36,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-27T21:00:00Z,2022-09-28T00:00:00+03:00,2022-09-28T21:00:00Z,2022-09-29T00:00:00+03:00,3.200727701187134,3.505441904067993,4.99022102355957,5.847533226013184,10.173954010009766,31.52545738220215,33.5074462890625,9.364856719970703,8.075322151184082,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-27T22:00:00Z,2022-09-28T01:00:00+03:00,2022-09-28T21:00:00Z,2022-09-29T00:00:00+03:00
11.1,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-28T21:00:00Z,2022-09-29T00:00:00+03:00,2022-09-29T21:00:00Z,2022-09-30T00:00:00+03:00,6.075500011444092,6.494020938873291,7.982430458068848,9.730671882629395,10.778236389160156,30.972518920898438,38.24744415283203,11.14854907989502,6.645539283752441,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-28T22:00:00Z,2022-09-29T01:00:00+03:00,2022-09-29T21:00:00Z,2022-09-30T00:00:00+03:00
10.5,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-29T21:00:00Z,2022-09-30T00:00:00+03:00,2022-09-30T21:00:00Z,2022-10-01T00:00:00+03:00,5.116016864776611,5.161502838134766,7.351282119750977,8.652896881103516,10.524727821350098,26.216053009033203,27.061277389526367,10.463507652282715,6.053375244140625,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-29T22:00:00Z,2022-09-30T01:00:00+03:00,2022-09-30T21:00:00Z,2022-10-01T00:00:00+03:00
17.0,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-09-30T21:00:00Z,2022-10-01T00:00:00+03:00,2022-10-01T21:00:00Z,2022-10-02T00:00:00+03:00,8.896082878112793,8.967670440673828,10.405080795288086,12.221708297729492,16.78268814086914,40.05026626586914,40.992332458496094,16.993541717529297,10.465422630310059,24,24:00:00,24,24:00:00,100.0,100.0,2022-09-30T22:00:00Z,2022-10-01T01:00:00+03:00,2022-10-01T21:00:00Z,2022-10-02T00:00:00+03:00
4.22,,1853210,False,2,pm25,µg/m³,,1day,24:00:00,2022-10-01T21:00:00Z,2022-10-02T00:00:00+03:00,2022-10-02T21:00:00Z,2022-10-03T00:00:00+03:00,1.7617888450622559,1.8112516403198242,2.5655312538146973,3.4234957695007324,4.650158882141113,12.696425437927246,13.854277610778809,4.218229293823242,2.8454277515411377,24,24:00:00,24,24:00:00,100.0,100.0,2022-10-01T22:00:00Z,2022-10-02T01:00:00+03:00,2022-10-02T21:00:00Z,2022-10-03T00:00:00+03:00
